	Title	Description	photo_link	category	price	url	seller_type	seller_name	listing_type	pet_type
35	      Polish Chicks 	      I have a bunch of week old show bred Chamois Polish available \nAll eating and drinking well \n£12 each \nI also have 5 month old Polish aswell \n£20 each \nAll birds are unsexed and sold as seen \nIf inter	      https://assets.pets4homes.co.uk/image/12efe94c-f159-4631-bf19-a6aabbadb97b/image_wm/image.webp	      Pets > Poultry > Chickens	12	        /classifieds/uxueyrmm4-polish-chicks-inverurie/	          Organization	          Daniel S.	sale	poultry
36	      Gorgeous JR for stud 	      Rusty is a Black and Tan full jack russell with a fantastic temperament. He knows the job and keen to get on with it! 	      https://assets.pets4homes.co.uk/image/755d0559-8811-46c4-b735-1a6905920df3/image_wm/image.webp	      Pets > Dogs > Jack Russell	350	        /classifieds/llpev8cil-gorgeous-jr-for-stud-aberdeen/	          Organization	          Meg M.	stud	dogs
37	      ABKC XL American Bully available for stud duties 	      Duke is now at his LAST stud booking before we close him to the public for awhile. So secure your lock-in fast. \n\n. He is Lilac Tri. Also ABKC and DWKC registered. \n\nRecently proven. \n\nHis peds includ	      https://assets.pets4homes.co.uk/image/a997d3d9-a340-4732-acdc-a58a40c05c03/image_wm/image.webp	      Pets > Dogs > American Bully	2000	        /classifieds/yefxwt6rt-abkc-bully-available-for-stud-duties-peterhead/	          Person	          Jennifer P.	stud	dogs
38	      Male Staffordshire Bull Terrier stud	      Beautiful black and white Staffordshire Bull Terrier, named Ares, born on 11/06/2013. He’s well-trained, very intelligent, loves everybody and is very friendly to people. He’s never had any health iss	      https://assets.pets4homes.co.uk/image/c1de2317-4926-4122-9a33-581b24c1ae05/image_wm/image.webp	      Pets > Dogs > Staffordshire Bull Terrier	123	        /classifieds/dgs2l2ava-male-staffordshire-bull-terrier-stud-westhill/	          Person	          Katarzyna J.	stud	dogs
39	      Long coat German Shepard for stud	      Beautiful, experienced and the best dog for stud. Max is in perfect condition, healthy and ready to meet a lady. More photos available \nOne puppy or cash to discuss	      https://assets.pets4homes.co.uk/image/73908dfe-c5d9-4e8f-943a-9544b5e9a252/image_wm/image.webp	      Pets > Dogs > German Shepherd	300	        /classifieds/xrrv5hysh-long-coat-german-shepard-for-stud-westhill/	          Person	          Agata R.	stud	dogs
40	      Stud at kennel s 	      Palmlove Labradors breeders \nLicensed under Aberdeenshire council \n\nKinkelltoll run panther stud is available at our kennels \n\nKc reg \nReg number Aw03073907\n\nSimba is nearly 3 years of age \n\nHas sired	      https://assets.pets4homes.co.uk/image/a7d8f7d1-983a-421d-8e31-5dd2752fbe31/image_wm/image.webp	      Pets > Dogs > Labrador Retriever	500	        /classifieds/yqin9vj1s-stud-at-kennel-s-peterhead/	          Person	          Robert p.	stud	dogs
41	      Golden retriever	      A handsome, intelligent, healthy boy of 2 years.. Parents are European champions .. If your girl is looking for a friend for further offspring . Platon will be glad to meet you..\nRegistered Kennel clu	      https://assets.pets4homes.co.uk/image/9b9174b7-5129-4426-87e8-963477621d44/image_wm/image.webp	      Pets > Dogs > Golden Retriever	600	        /classifieds/k3y0uncag-golden-retriever-aberdeen/	          Organization	          Ina	stud	dogs
42	      Saint Isabella new shade producer	      Here is my Isabella trindle boy for stud\n\nHe’s an absolutely stunning althletic boy with an amazing temperament to match!\n\nHis DNA 🧬 at/a,kb/ky,b/b,d/d,n/co,i/i\n\nCoco ✅ passes to 80% of his pups \nTan	      https://assets.pets4homes.co.uk/image/2b9b7b75-5209-49d0-b004-4b70b038dffb/image_wm/image.webp	      Pets > Dogs > French Bulldog	1200	        /classifieds/gbz83ydfb-saint-isabella-new-shader-producer-glasgow/	          Organization	          Sparklebullz 	stud	dogs
43	      Blue and cherry tan boy for stud	      Bleu is a 2 year old blue and cherry tan French bulldog carrying coco \n\nHe is a son of the very handsome Rico. \n\nHe is 4 panel health clear has amazing structure and a great temperament to match!\nIf y	      https://assets.pets4homes.co.uk/image/9705355c-0a01-49d6-b4ee-423058b942ae/image_wm/image.webp	      Pets > Dogs > French Bulldog	500	        /classifieds/lm3mud2bd-blue-and-cherry-tan-boy-for-stud-aberdeen/	          Organization	          Sparklebullz 	stud	dogs
44	      Cocker Spaniel Stud	      Red WCS Cocker Spaniel \nKC Reg \nMicrochipped \nFlea and Tick treated \nWormed \nHealth Tested - Awaiting Results 	      https://assets.pets4homes.co.uk/image/82d6d5ba-d464-4b87-90ab-7436b19cbfb9/image_wm/image.webp	      Pets > Dogs > Cocker Spaniel	275	        /classifieds/65gkoxuhc-cocker-spaniel-stud-aberdeen/	          Person	          Stacey G.	stud	dogs
45	      DWKC HEALTH TESTED HIP AND ELBOW SCORED	"      Our beautiful standard poodle Ambrose is available at stud to all healthy girls, he is health tested clear for all diseases in poodle panel with animal genetics and is around 25\"" to the withers. He is"	      https://assets.pets4homes.co.uk/image/776c73b6-35ff-403d-9e0e-a38fced23741/image_wm/image.webp	      Pets > Dogs > Bernese Mountain Dog	500	        /classifieds/doo5uv8al-dwkc-health-tested-hip-and-elbow-scored-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
46	      DWKC HEALTH TESTED HIP AND ELBOW SCORED	"      Our beautiful standard poodle Ambrose is available at stud to all healthy girls, he is health tested clear for all diseases in poodle panel with animal genetics and is around 25\"" to the withers. He is"	      https://assets.pets4homes.co.uk/image/ac47dc8a-bbc1-41d0-a98e-92404ec65196/image_wm/image.webp	      Pets > Dogs > Standard Poodle	500	        /classifieds/obzibb25l-dwkc-health-tested-hip-and-elbow-scored-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
47	      DWKC TOY/MINI POODLE PRA CLEAR PHANTOM MERLE	"      Our beautiful toy/mini poodle Aboo is available at stud to all healthy girls, he is pra clear and is 5kg in weight and just 13\"" to the withers. He can produce merles and phantom merles with certain bi"	      https://assets.pets4homes.co.uk/image/5a681537-4e29-4aef-af4e-4d09bb91e05c/image_wm/image.webp	      Pets > Dogs > Labradoodle	300	        /classifieds/iqw0oi-q6-dwkc-toy-mini-poodle-pra-clear-phantom-merle-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
48	      DWKC TOY/MINI PRA CLEAR PHANTOM MERLE	"      Our beautiful toy/mini poodle Aboo is available at stud to all healthy girls, he is pra clear and is 5kg in weight and just 13\"" to the withers. He can produce merles and phantom merles with certain bi"	      https://assets.pets4homes.co.uk/image/25263294-c998-4b8e-b993-98d584a409d0/image_wm/image.webp	      Pets > Dogs > Toy Poodle	300	        /classifieds/39hdlk3az-dwkc-toy-mini-pra-clear-phantom-merle-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
49	      DWKC TOY/MINI PRA CLEAR CHOC MERLE PHANTOM	"      Our beautiful toy/mini poodle Aboo is available at stud to all healthy girls, he is pra clear and is 5kg in weight and just 13\"" to the withers. He can produce merles and phantom merles with certain bi"	      https://assets.pets4homes.co.uk/image/9c92ead1-34b0-4093-96f8-00d24da3e88a/image_wm/image.webp	      Pets > Dogs > Cockapoo	300	        /classifieds/b31d3ngoa-dwkc-toy-mini-pra-clear-choc-merle-phantom-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
50	      DWKC pra clear toy/mini chocolate merle phantom	"      Our beautiful toy/mini poodle Aboo is available at stud to all healthy girls, he is pra clear and is 5kg in weight and just 13\"" to the withers. He can produce merles and phantom merles with certain bi"	      https://assets.pets4homes.co.uk/image/4433cb89-e1d1-4f3b-a04d-873b9577de88/image_wm/image.webp	      Pets > Dogs > Poodle	300	        /classifieds/sdbcgvxoe-dwkc-pra-clear-toy-mini-chocolate-merle-phantom-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
51	      Stunning toy poodle Health Tested AI or natural	"      Our beautiful toy poodle Sergei is available at stud to all healthy girls, he is fully health tested clear and is 4kg in weight and just 11\"" to the withers. He will produce deep reds with certain bitc"	      https://assets.pets4homes.co.uk/image/97bff8e0-e879-47e1-983f-3d0d42c2719e/image_wm/image.webp	      Pets > Dogs > Cavapoo	300	        /classifieds/w6mry-09d-stunning-toy-poodle-health-tested-ai-or-natural-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
52	      Toy poodle stud health tested AI or natural	"      Our beautiful toy poodle Sergei is available at stud to all healthy girls, he is fully health tested clear and is 4kg in weight and just 11\"" to the withers. He will produce deep reds with certain bitc"	      https://assets.pets4homes.co.uk/image/70c9b705-70d8-41d9-97ae-a1f6bd0342b1/image_wm/image.webp	      Pets > Dogs > Poodle	300	        /classifieds/eq2m5v9xs-toy-poodle-stud-health-tested-ai-or-natural-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
53	      Stunning Toy Poodle Health Tested Ai or natural	"      Our beautiful toy poodle Sergei is available at stud to all healthy girls, he is fully health tested clear and is 4kg in weight and just 11\"" to the withers. He will produce deep reds with certain bitc"	      https://assets.pets4homes.co.uk/image/09471f1f-913e-41a8-b16f-7fa339faaf6d/image_wm/image.webp	      Pets > Dogs > Toy Poodle	300	        /classifieds/zpvautgds-stunning-toy-poodle-health-tested-ai-or-natural-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
54	      toy poodle stud AI or natural pra clear	"      Our beautiful toy poodle Freddy is available at stud to all healthy girls, he is fully health tested clear and is 6kg in weight and just 14\"" to the withers. He will produces deep reds with certain bit"	      https://assets.pets4homes.co.uk/image/8664c8cd-8d8f-4511-82e0-91294ec2757d/image_wm/image.webp	      Pets > Dogs > Cavapoo	300	        /classifieds/mrwwlsfh7-toy-poodle-stud-ai-or-natural-pra-clear-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
55	      Toy poodle pra clear AI or natural	"      Our beautiful toy poodle Freddy is available at stud to all healthy girls, he is fully health tested clear and is 6kg in weight and just 14\"" to the withers. He will produces deep reds with certain bit"	      https://assets.pets4homes.co.uk/image/429dbf47-ede5-4e60-bb48-5058d7b9653f/image_wm/image.webp	      Pets > Dogs > Poodle	300	        /classifieds/l4t3m92yb-toy-poodle-pra-clear-ai-or-natural-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
56	      KC Registered Pra clear AI or natural	"      Our beautiful toy poodle Freddy is available at stud to all healthy girls, he is fully health tested clear and is 6kg in weight and just 14\"" to the withers. He will produces deep reds with certain bit"	      https://assets.pets4homes.co.uk/image/89c76c90-1f6b-4320-9335-da5920297fff/image_wm/image.webp	      Pets > Dogs > Toy Poodle	300	        /classifieds/yl0u3y7jn-kc-registered-pra-clear-ai-or-natural-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
57	      toy poodle stud health tested AI or natural	"      Our beautiful toy poodle Gilly is available at stud to all healthy girls, he is fully health tested clear and is 4kg in weight and just over 10\"" to the withers. He carries phantom, parti and the e loc"	      https://assets.pets4homes.co.uk/image/2daafbed-26c1-44df-bb3d-6fe7bbb656f0/image_wm/image.webp	      Pets > Dogs > Cavapoo	300	        /classifieds/azol2sxee-toy-poodle-stud-health-tested-ai-or-natural-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
58	      Toy poodle stud HEATH TESTED AI OR NATURAL	"      Our beautiful toy poodle Gilly is available at stud to all healthy girls, he is fully health tested clear and is 4kg in weight and just over 10\"" to the withers. He carries phantom, parti and the e loc"	      https://assets.pets4homes.co.uk/image/3d0eb42b-4be3-4172-8ea9-7bd1f7a47f8b/image_wm/image.webp	      Pets > Dogs > Cockapoo	300	        /classifieds/b3ntfzctn-toy-poodle-stud-heath-tested-ai-or-natural-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
59	      KC HEALTH TESTED AI AVAILABLE	"      Our beautiful toy poodle Gilly is available at stud to all healthy girls, he is fully health tested clear and is 4kg in weight and just over 10\"" to the withers. He carries phantom, parti and the e loc"	      https://assets.pets4homes.co.uk/image/128e0f4c-7ea8-421c-a949-59cf64e76680/image_wm/image.webp	      Pets > Dogs > Poodle	300	        /classifieds/jhlfsqobl-kc-health-tested-ai-available-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
60	      Artificial Insemination or Natural available	"      Our beautiful toy poodle Gilly is available at stud to all healthy girls, he is fully health tested clear and is 4kg in weight and just over 10\"" to the withers. He carries phantom, parti and the e loc"	      https://assets.pets4homes.co.uk/image/0d0a8258-090e-434c-9c3c-bf6f339b22d6/image_wm/image.webp	      Pets > Dogs > Toy Poodle	300	        /classifieds/n3miq3qsj-artificial-insemination-or-natural-available-inverurie/	          Organization	          ROAARLO KENNELS	stud	dogs
61	      Fox Red Toy poodle (only stud)	      Lancelot is a toy poodle, fox red, colour, playful, intelligent, classy, ready to meet your lady.  He is fully tested as per KC standards for a toy poodle and healthy.  Transparent paperwork trail ava	      https://assets.pets4homes.co.uk/image/655a37f5-1aad-4dfd-baa4-3e1e54e5ac16/image_wm/image.webp	      Pets > Dogs > Toy Poodle	300	        /classifieds/obyf-ttqj-toy-poodle-only-stud-aberdeen/	          Organization	          Valeria Cezara Simpson	stud	dogs
62	      Kevin	      Kevin is health tested and can be used on health tested butches .he is very friendly with excellent lines and good temperament .His mother is a top winning show dog 	      https://assets.pets4homes.co.uk/image/c2f1b0fe-5e98-4932-84c5-31ea86db9ff2/image_wm/image.webp	      Pets > Dogs > Australian Shepherd	10	        /classifieds/mvfuv3wei-kevin-alford/	          Person	          Pearl C.	stud	dogs
63	      Gorgeous Cockapoo F1B stud service only	      Buster is a stunning Cockapoo he has an excellent temperament and is good with other dogs. Two matings 48 hours apart. In the unlikely event that there are no puppies a repeat breeding will be offered	      https://assets.pets4homes.co.uk/image/6a249631-c9c9-4896-93f4-164346a6ddce/image_wm/image.webp	      Pets > Dogs > Cockapoo	300	        /classifieds/h6kflmvzn-gorgeous-cockapoo-f1b-stud-service-only-aberdeen/	          Person	          Mary E.	stud	dogs
64	      Champion Lines Bull Terrier for Stud	      My boy Jerome is available for stud! He had a litter of 9 for his first ever mating! He’s been mated to a good few girls now and producing the most amazing, fit and functional offspring😍. \n\nHe has lo	      https://assets.pets4homes.co.uk/image/c59013a7-2046-402a-933c-c16687dc0197/image_wm/image.webp	      Pets > Dogs > English Bull Terrier	400	        /classifieds/2746242-champion-lines-bull-terrier-for-stud-aberdeen/	          Organization	          Lunar Bullies Scotland	stud	dogs
65	      Fully Health Tested KC Working Cocker at Stud  	      Proven sire available for stud - Drake (Verstone Bjorn) is a stylish fully health tested Liver/Tan and White working cocker. He has an excellent pedigree and temperament. He works over woodcock, pheas	      https://assets.pets4homes.co.uk/image/5a000d13-4df2-4c0f-bae8-8994e7dd44d9/image_wm/image.webp	      Pets > Dogs > Cocker Spaniel	400	        /classifieds/o6wl7bomb-fully-health-tested-kc-working-cocker-at-stud-peterhead/	          Organization	          James S.	stud	dogs
66	      Boston Terrier For Stud	      I am pleased to offer Harry aka Dobri Harrison Ford Kc registered Boston Terrier for stud.  \nHarry is a beautiful boy who is energetic and loving life.  He is proven and has produced fantastic pups.  	      https://assets.pets4homes.co.uk/image/99480d92-4c7f-41df-8357-8bd7637939dc/image_wm/image.webp	      Pets > Dogs > Boston Terrier	300	        /classifieds/3191253-boston-terrier-for-stud-stonehaven/	          Organization	          GrayAlbaGlen Dogs	stud	dogs
67	      KC REG RED TOY POODLE STUD	      Raebush Gundogs would like to introduce Jeffery, our KC registered red Toy Poodle who is now available for Stud. Jeffery stands at 27cm tall. Available over all breeds. Stunning dog with great tempera	      https://assets.pets4homes.co.uk/image/835c3bf8-5278-4b40-86e7-733102d3b830/image_wm/image.webp	      Pets > Dogs > Toy Poodle	350	        /classifieds/dpzyjj9hd-kc-reg-red-toy-poodle-stud-aboyne/	          Organization	          Raebush Gundogs	stud	dogs
68	      ESS- Buccleuch Pepper Line - High profile Stud	      Raebush Gundogs would like to introduce Bill \nour English Springer Spaniel \nOutstanding pedigree \nSon of Buccleuch Pepper ⭐️ ⭐️ ⭐️ ⭐️ ⭐️ \nNo more needs to be said......\nFTCH through out bloodline on b	      https://assets.pets4homes.co.uk/image/6985612c-b730-4f91-ab69-69c49803f97c/image_wm/image.webp	      Pets > Dogs > English Springer Spaniel	400	        /classifieds/3526784-ess-buccleuch-pepper-line-high-profile-stud-aboyne/	          Organization	          Raebush Gundogs	stud	dogs
69	      Blue and Tan Carrying L4 Fluffy	      🏴󠁧󠁢󠁳󠁣󠁴󠁿 Macavoy The First 🏴󠁧󠁢󠁳󠁣󠁴󠁿\n\nLocated in Scotland but can travel and ship semen 💦 📦  🧳 \n\nKc Registered 📝\n\nBlue & Tan carrying chocolate, L4 fluffy and cream. 🌈 \n\n4 panel health	      https://assets.pets4homes.co.uk/image/5aa2e2df-5979-41da-9f26-d9b29ca8b3ae/image_wm/image.webp	      Pets > Dogs > French Bulldog	500	        /classifieds/8yhkvpl3s-blue-and-tan-carrying-l4-fluffy-aberdeen/	          Organization	          J bullyz	stud	dogs
70	      Maltese dog for stud KC Registered	      My handsome boy is offered for stud. He is friendly family pet.\nKC Registered, 5 generation pedigree \nThe fee is for 2 matings , fee is payable on first mating(tie). \nFree mating on next season if for	      https://assets.pets4homes.co.uk/image/d958aeaa-3f55-45ee-bed0-66ce6dc22abf/image_wm/image.webp	      Pets > Dogs > Maltese	200	        /classifieds/3527135-maltese-dog-for-stud-kc-registered-montrose/	          Person	          Dorota R.	stud	dogs
71	      Gorgeous dachshund for stud	      First time stud\nBertie is a miniature smooth haired dachshund. He is Black and Tan Brindle. Beautiful colourings.\n He has a lovely nature, full of energy, great with my kids and other dogs. 	      https://assets.pets4homes.co.uk/image/12d99781-4aa1-464b-9475-486e77798410/image_wm/image.webp	      Pets > Dogs > Dachshund	250	        /classifieds/8tjfzkade-gorgeous-dachshund-for-stud-aberdeen/	          Person	          Louise F.	stud	dogs
72	      Tri colour male beagle for STUD	      Odi boy has a great temperament he's never been bred. His parents are kc he's not been registered. He came from crymu, Wales had him since 8 weeks. Stays in aberdeen. Can travel. Can talk about price.	      https://assets.pets4homes.co.uk/image/9068ad60-30a3-4dfa-8c09-0b450128bcc2/image_wm/image.webp	      Pets > Dogs > Beagle	10	        /classifieds/9fgzrcq0g-tri-colour-male-beagle-for-stud-aberdeen/	          Person	          Kirsty M.	stud	dogs
73	      Fully Health Tested Working Cocker Stud	      Jet is KC registered and well bred his sire is  FTCH Kiltonbeck Rollo who won the cocker championships in 2019, his dam is  Heolybwlch Arkle (Ftch x Oftw).\n\nHe is Hereditary Clear of PRA, FN and AMS. 	      https://assets.pets4homes.co.uk/image/e74e47e6-1703-4abf-b8ca-4fd6784a4006/image_wm/image.webp	      Pets > Dogs > Cocker Spaniel	400	        /classifieds/3115122-fully-health-tested-working-cocker-stud-banchory/	          Organization	          Nic	stud	dogs
74	      Miniature schnauzer stud (now proven)	      Our beloved schnauzer is available for stud if you are interested please contact us he's very friendly social dog. No health issues & kc registered.\nPlease inquire through phone, tex or email	      https://assets.pets4homes.co.uk/image/cb24b227-a286-4bdc-b8a2-6c218e89874a/image_wm/image.webp	      Pets > Dogs > Miniature Schnauzer	300	        /classifieds/3376798-miniature-schnauzer-stud-now-proven-aberdeen/	          Person	          Lynn T.	stud	dogs
75	      First timer black Great Dane (2 y.o)	      Hello everyone. Our boy Diesel is  a 2 year old boy, who is not proven. But looking for his first stud.\n\nHe is KC registered, healthy and playful. Inbreeding coefficient for him is 0.8%     (Look up f	      https://assets.pets4homes.co.uk/image/d8285417-0ea6-4452-b2d9-549608bb5a1f/image_wm/image.webp	      Pets > Dogs > Great Dane	600	        /classifieds/3ftffnxpb-first-timer-black-great-dane-2-yo-selkirk/	          Person	          victoria  B.	stud	dogs
76	      FTAW BW Springer at Stud 	      FTAW SKRONEDALE HANSEL OF DRUIMMUIR\n\nSire:- Irish FTCH Lisgarvagh West\nDam:- INT FTCH Gardenrath Larch\n\nTested 23/3/2016 Clear for PRA Cord-1\n Eye Examination : Unaffected - 8th April 2016 \n Fucosidos	      https://assets.pets4homes.co.uk/image/5ab8715d-97c8-471c-b947-f5e5a6796864/image_wm/image.webp	      Pets > Dogs > English Springer Spaniel	400	        /classifieds/unix9r9ai-ftaw-bw-springer-at-stud-alford/	          Organization	          Nic	stud	dogs
77	      LW Springer at Stud 	      Sire :- Breckmarsh Abe of Druimmuir\n\nDam:- Redberry Harriet \n\nPRA Clear - June 2020\n\nTim has joined me picking up for five seasons now and has excelled with very little structured training and a lot o	      https://assets.pets4homes.co.uk/image/13597e42-675a-4dee-8128-67f51ba9b1fe/image_wm/image.webp	      Pets > Dogs > English Springer Spaniel	350	        /classifieds/u-ju7f2oy-lw-springer-at-stud-alford/	          Organization	          Nic	stud	dogs
78	      Springer Dog at Stud 	      Sire:- FTCH Hollydrive Defoe\n\nDam:- Cuan Star\n\nTested Clear for PRA - 15/04/2021\n\nTested Clear for Fuco - 18/07/2021\n\n\nGlenn came from Ireland, and he is proving very keen to learn, biddable yet drive	      https://assets.pets4homes.co.uk/image/0af57fd1-22f2-4377-a1ca-5e9071e89482/image_wm/image.webp	      Pets > Dogs > English Springer Spaniel	350	        /classifieds/faockdf6d-springer-dog-at-stud-alford/	          Organization	          Nic	stud	dogs
